PROVEEDOR,fecha,NUMERO,CANT,U#MEDIDA,descripcion,importe_nominal,P#UNITARIO,CLASIFICACION,SUBCLASIFICACION,semana_inicio,es_sintetico,metodo_sintesis,registro_id,descripcion_normalizada,motivo
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-042,1.0,semana,chips chocolate con l,1.12,1.12,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1791,CHIPS CHOCOLATE CON L,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-043,1.0,semana,chips chocolate semi,9.11,9.11,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1792,CHIPS CHOCOLATE SEMI,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-044,1.0,semana,chips rojo alpezzi c/,1.51,1.51,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1793,CHIPS ROJO ALPEZZI C/,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-045,1.0,semana,chocolate,3.52,3.52,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1794,CHOCOLATE,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-046,1.0,semana,cofia,0.43,0.43,CONSUMIBLES,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1795,COFIA,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-047,1.0,semana,confitier blanco turin,0.32,0.32,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1796,CONFITIER BLANCO TURIN,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-048,1.0,semana,crema cacahuate suelta,0.31,0.31,OTROS,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1797,CREMA CACAHUATE SUELTA,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-049,1.0,semana,cubreboca tricapa negro y de ,0.72,0.72,CONSUMIBLES,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1798,CUBREBOCA TRICAPA NEGRO Y DE,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-050,1.0,semana,de abeja,0.23,0.23,OTROS,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1799,DE ABEJA,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-051,1.0,semana,domo 1/4 plancha,0.45,0.45,EMPAQUE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1800,DOMO 1/4 PLANCHA,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-052,1.0,semana,domo df12a 34cm wow,0.16,0.16,EMPAQUE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1801,DOMO DF12A 34CM WOW,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-053,1.0,semana,entrepisos,2.01,2.01,BASES,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1802,ENTREPISOS,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-054,1.0,semana,espatulas,0.37,0.37,HERRAMIENTA,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1803,ESPATULAS,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-055,1.0,semana,extrude,0.12,0.12,OTROS,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1804,EXTRUDE,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-056,1.0,semana,ferrero,1.08,1.08,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1805,FERRERO,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-057,1.0,semana,ferrero rocher ,7.68,7.68,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1806,FERRERO ROCHER,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-058,1.0,semana,ferrero rocher T-16,0.1,0.1,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1807,FERRERO ROCHER T-16,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-059,1.0,semana,ferrero rocher t-16,7.17,7.17,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1808,FERRERO ROCHER T-16,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-060,1.0,semana,gas LP,6.47,6.47,COMBUSTIBLE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1809,GAS LP,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-061,1.0,semana,gasolina,39.55,39.55,COMBUSTIBLE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1810,GASOLINA,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-062,1.0,semana,gasolina (aprox),14.75,14.75,COMBUSTIBLE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1811,GASOLINA (APROX),
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-063,1.0,semana,gloria man,0.61,0.61,MANTEQUILLA,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1812,GLORIA MAN,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-064,1.0,semana,granillo turin blanco,0.02,0.02,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1813,GRANILLO TURIN BLANCO,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-065,1.0,semana,granillo turin leche,0.02,0.02,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1814,GRANILLO TURIN LECHE,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-066,1.0,semana,guante esteril-par (latex),2.15,2.15,CONSUMIBLES,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1815,GUANTE ESTERIL-PAR (LATEX),
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-067,1.0,semana,harina,0.22,0.22,HARINA,TRIGO,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1816,HARINA,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-068,1.0,semana,harina tri,0.04,0.04,HARINA,TRIGO,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1817,HARINA TRI,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-069,1.0,semana,huevo,0.94,0.94,HUEVO,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1818,HUEVO,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-070,1.0,semana,huevo blanco los altos kilo,0.77,0.77,HUEVO,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1819,HUEVO BLANCO LOS ALTOS KILO,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-071,1.0,semana,huevo blanco pz,0.0,0.0,HUEVO,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1820,HUEVO BLANCO PZ,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-072,1.0,semana,huevo blanco tepa de linea,2.45,2.45,HUEVO,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1821,HUEVO BLANCO TEPA DE LINEA,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-073,1.0,semana,huevo blanco tepa kilo,0.89,0.89,HUEVO,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1822,HUEVO BLANCO TEPA KILO,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-074,1.0,semana,iberia 90,0.13,0.13,MANTEQUILLA,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1823,IBERIA 90,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-075,1.0,semana,ilegible (glatea),0.5,0.5,OTROS,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1824,ILEGIBLE (GLATEA),
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-076,1.0,semana,ilegible (roods),0.03,0.03,OTROS,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1825,ILEGIBLE (ROODS),
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-077,1.0,semana,inix contenedor mantecadas 25 pz,1.62,1.62,EMPAQUE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1826,INIX CONTENEDOR MANTECADAS 25 PZ,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-078,1.0,semana,kisses leche,5.53,5.53,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1827,KISSES LECHE,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-079,1.0,semana,kisses leche choc bl 807 gr,0.17,0.17,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1828,KISSES LECHE CHOC BL 807 GR,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-080,1.0,semana,kisses rojo,3.59,3.59,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1829,KISSES ROJO,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-081,1.0,semana,lechera suelta,0.56,0.56,LECHERA,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1830,LECHERA SUELTA,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-082,1.0,semana,manga n.12,0.02,0.02,CONSUMIBLES,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1831,MANGA N.12,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-083,1.0,semana,mantequilla gloria 22,4.16,4.16,MANTEQUILLA,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1832,MANTEQUILLA GLORIA 22,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-084,1.0,semana,marg245gr,0.24,0.24,MANTEQUILLA,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1833,MARG245GR,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-085,1.0,semana,matizador,0.58,0.58,DECORACION,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1834,MATIZADOR,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-086,1.0,semana,molde,4.31,4.31,HERRAMIENTA,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1835,MOLDE,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-087,1.0,semana,molde f#18,0.77,0.77,HERRAMIENTA,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1836,MOLDE F#18,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-088,1.0,semana,molde para chocolate,0.02,0.02,HERRAMIENTA,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1837,MOLDE PARA CHOCOLATE,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-089,1.0,semana,nestle carlos v stick 20 pz,2.59,2.59,CHOCOLATE,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1838,NESTLE CARLOS V STICK 20 PZ,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-090,1.0,semana,nido f 120,0.02,0.02,LECHE EN POLVO,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1839,NIDO F 120,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-091,1.0,semana,nuez,0.47,0.47,RELLENO,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1840,NUEZ,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-092,1.0,semana,nutella grande 650 gr,8.38,8.38,RELLENO,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1841,NUTELLA GRANDE 650 GR,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-093,1.0,semana,oblea arroz,1.2,1.2,TRANSFER,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1842,OBLEA ARROZ,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-094,1.0,semana,oreo 273.6,0.02,0.02,GALLETAS,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1843,OREO 273.6,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-095,1.0,semana,peaje,0.67,0.67,CASETAS,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1844,PEAJE,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-096,1.0,semana,pegamento de fondant,0.83,0.83,DECORACION,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1845,PEGAMENTO DE FONDANT,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-097,1.0,semana,perlas,0.05,0.05,DECORACION,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1846,PERLAS,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-098,1.0,semana,perlitas,0.45,0.45,DECORACION,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1847,PERLITAS,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-099,1.0,semana,pincel,0.01,0.01,HERRAMIENTA,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1848,PINCEL,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-100,1.0,semana,pro 2 pack,0.02,0.02,OTROS,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1849,PRO 2 PACK,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-101,1.0,semana,puratos fruitfil fresa 1 kg,0.05,0.05,RELLENO,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1850,PURATOS FRUITFIL FRESA 1 KG,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-102,1.0,semana,queso crema suelto,1.4,1.4,QUESO CREMA,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1851,QUESO CREMA SUELTO,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-103,1.0,semana,raspa,0.4,0.4,HERRAMIENTA,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1852,RASPA,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-104,1.0,semana,relleno coco,0.32,0.32,RELLENO,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1853,RELLENO COCO,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-105,1.0,semana,relleno zarzamora puratos,0.05,0.05,RELLENO,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1854,RELLENO ZARZAMORA PURATOS,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-106,1.0,semana,san juan hvo,0.69,0.69,HUEVO,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1855,SAN JUAN HVO,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-107,1.0,semana,santa clar,1.16,1.16,OTROS,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1856,SANTA CLAR,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-108,1.0,semana,wyborowa,1.34,1.34,LICORES,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1857,WYBOROWA,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-109,1.0,semana,yahel platano 500gr,0.39,0.39,NO DEFINIDO,,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1858,YAHEL PLATANO 500GR,
SINTETICO_ENTRENAMIENTO,2023-07-03,SYN-C-20230703-110,1.0,semana,zulka glass,0.11,0.11,AZUCAR,GLASS,2023-07-03,True,mediana causal de 8 semanas y participacion historica por descripcion,1859,ZULKA GLASS,
REPOSTEARTE,2023-07-10,ND,2.0,kg,Foundant,166.0,83.0,FONDANT,,2023-07-10,False,,1860,FOUNDANT,
REPOSTEARTE,2023-07-10,ND,2.0,pz,base 28 cm,24.0,12.0,BASES,,2023-07-10,False,,1861,BASE 28 CM,
REPOSTEARTE,2023-07-10,ND,2.0,pz,caja cupcakes 6,36.0,18.0,EMPAQUE,,2023-07-10,False,,1862,CAJA CUPCAKES 6,
REPOSTEARTE,2023-07-10,ND,1.0,pz,base 26 cm,10.0,10.0,BASES,,2023-07-10,False,,1863,BASE 26 CM,
REPOSTEARTE,2023-07-10,ND,4.0,pz,Transfer,180.0,45.0,TRANSFER,,2023-07-10,False,,1864,TRANSFER,
REPOSTEARTE,2023-07-10,ND,1.0,pz,molde f 18,60.0,60.0,HERRAMIENTA,,2023-07-10,False,,1865,MOLDE F 18,
MEGA PLAST,2023-07-10,,1.0,pz,nutella grande 650 gr,99.0,99.0,RELLENO,,2023-07-10,False,,1866,NUTELLA GRANDE 650 GR,
MEGA PLAST,2023-07-10,,1.0,kg,chips chocolate semi,107.0,107.0,CHOCOLATE,,2023-07-10,False,,1867,CHIPS CHOCOLATE SEMI,
MEGA PLAST,2023-07-10,,1.0,pz,Crema para batir ambiante 1 lt,66.0,66.0,AMBIANTE,,2023-07-10,False,,1868,CREMA PARA BATIR AMBIANTE 1 LT,
MEGA PLAST,2023-07-10,,200.0,g,confitier blanco turin,50.0,250.0,CHOCOLATE,,2023-07-10,False,,1869,CONFITIER BLANCO TURIN,
MEGA PLAST,2023-07-10,,2.0,kg,Tegral Satin Creme ca ,102.0,51.0,HARINA,VAINILLA,2023-07-10,False,,1870,TEGRAL SATIN CREME CA,
EL SOL FRIJOLERO,2023-07-10,,1.51,kg,huevo blanco tepa de linea,41.53,27.5033,HUEVO,,2023-07-10,False,,1871,HUEVO BLANCO TEPA DE LINEA,
B. AURRERA,2023-07-10,,2.0,pz,philadelphia qso,68.0,34.0,QUESO CREMA,,2023-07-10,False,,1872,PHILADELPHIA QSO,
B. AURRERA,2023-07-10,,1.0,paq,kiss rosa,48.5,48.5,CHOCOLATE,,2023-07-10,False,,1873,KISS ROSA,
B. AURRERA,2023-07-10,,2.0,kg,chantilly dulce,138.0,69.0,CHANTILLY,,2023-07-10,False,,1874,CHANTILLY DULCE,
MEGA PLAST,2023-07-10,,500.0,g,chips blanco alpezzi,64.0,128.0,CHOCOLATE,,2023-07-10,False,,1875,CHIPS BLANCO ALPEZZI,
MEGA PLAST,2023-07-16,,500.0,g,Azucar glass de prime,25.0,50.0,AZUCAR,GLASS,2023-07-10,False,,1876,AZUCAR GLASS DE PRIME,
MEGA PLAST,2023-07-16,,1.0,pz,pelicula 150 ,45.0,45.0,OTROS,,2023-07-10,False,,1877,PELICULA 150,
MEGA PLAST,2023-07-16,,2.0,kg,Tegral Satin Red Velvet Puratos,130.0,65.0,HARINA,RED VELVET,2023-07-10,False,,1878,TEGRAL SATIN RED VELVET PURATOS,
MEGA PLAST,2023-07-16,,1.0,pz,Crema para batir ambiante 1 lt,66.0,66.0,AMBIANTE,,2023-07-10,False,,1879,CREMA PARA BATIR AMBIANTE 1 LT,
MEGA PLAST,2023-07-16,,1.0,pz,nutella grande 650 gr,99.0,99.0,RELLENO,,2023-07-10,False,,1880,NUTELLA GRANDE 650 GR,
MEGA PLAST,2023-07-16,,500.0,g,chips blanco alpezzi,64.0,128.0,CHOCOLATE,,2023-07-10,False,,1881,CHIPS BLANCO ALPEZZI,
MEGA PLAST,2023-07-16,,100.0,g,confitier amargo 70%,28.0,280.0,CHOCOLATE,,2023-07-10,False,,1882,CONFITIER AMARGO 70%,
MEGA PLAST,2023-07-16,,1.0,kg,Tegral Satin Creme ca ,61.0,61.0,HARINA,CHOCOLATE,2023-07-10,False,,1883,TEGRAL SATIN CREME CA,
B. AURRERA,2023-07-18,,1.0,kg,chantilly dulce,69.0,69.0,CHANTILLY,,2023-07-17,False,,1884,CHANTILLY DULCE,
B. AURRERA,2023-07-18,,1.0,paq,huevo san juan,75.0,75.0,HUEVO,,2023-07-17,False,,1885,HUEVO SAN JUAN,
REPOSTEARTE,2023-07-19,ND,2.0,pz,caja 6 cupcakes,36.0,18.0,EMPAQUE,,2023-07-17,False,,1886,CAJA 6 CUPCAKES,
REPOSTEARTE,2023-07-19,ND,1.0,pz,base 30 cm,12.0,12.0,BASES,,2023-07-17,False,,1887,BASE 30 CM,
REPOSTEARTE,2023-07-19,ND,1.0,pz,oblea arroz,45.0,45.0,TRANSFER,,2023-07-17,False,,1888,OBLEA ARROZ,
MEGA PLAST,2023-07-19,,1.0,kg,Tegral Satin Creme ca ,51.0,51.0,HARINA,VAINILLA,2023-07-17,False,,1889,TEGRAL SATIN CREME CA,
MEGA PLAST,2023-07-20,,1.0,pz,relleno fresa frutifru,52.0,52.0,RELLENO,,2023-07-17,False,,1890,RELLENO FRESA FRUTIFRU,
MEGA PLAST,2023-07-20,,100.0,g,Confitier leche TURIN,23.0,230.0,CHOCOLATE,,2023-07-17,False,,1891,CONFITIER LECHE TURIN,
MEGA PLAST,2023-07-20,,100.0,g,cereza con rabo diana,22.0,220.0,DULCERIA,,2023-07-17,False,,1892,CEREZA CON RABO DIANA,
MEGA PLAST,2023-07-20,,1.0,pz,Crema para batir ambiante 1 lt,66.0,66.0,AMBIANTE,,2023-07-17,False,,1893,CREMA PARA BATIR AMBIANTE 1 LT,
REPOSTEARTE,2023-07-22,ND,2.0,kg,Foundant,166.0,83.0,FONDANT,,2023-07-17,False,,1894,FOUNDANT,
REPOSTEARTE,2023-07-22,ND,1.0,pz,base 32cm doble,15.0,15.0,BASES,,2023-07-17,False,,1895,BASE 32CM DOBLE,
REPOSTEARTE,2023-07-22,ND,1.0,pz,base 28cm,14.0,14.0,BASES,,2023-07-17,False,,1896,BASE 28CM,
REPOSTEARTE,2023-07-22,ND,1.0,pz,panera 16cm,45.0,45.0,EMPAQUE,,2023-07-17,False,,1897,PANERA 16CM,
REPOSTEARTE,2023-07-25,ND,1.0,pz,base 28cm,12.0,12.0,BASES,,2023-07-24,False,,1898,BASE 28CM,
REPOSTEARTE,2023-07-25,ND,1.0,pz,base 30 cm,13.0,13.0,BASES,,2023-07-24,False,,1899,BASE 30 CM,
REPOSTEARTE,2023-07-25,ND,1.0,paq,capacillos,30.0,30.0,CAPACILLOS,,2023-07-24,False,,1900,CAPACILLOS,
REPOSTEARTE,2023-07-25,ND,1.0,kg,Foundant,83.0,83.0,FONDANT,,2023-07-24,False,,1901,FOUNDANT,
MEGA PLAST,2023-07-25,,1.0,pz,relleno zarzamora puratos,54.0,54.0,RELLENO,,2023-07-24,False,,1902,RELLENO ZARZAMORA PURATOS,
MEGA PLAST,2023-07-25,,500.0,g,chips blanco alpezzi,64.0,128.0,CHOCOLATE,,2023-07-24,False,,1903,CHIPS BLANCO ALPEZZI,
MEGA PLAST,2023-07-25,,1.0,kg,Tegral Satin Creme ca ,51.0,51.0,HARINA,VAINILLA,2023-07-24,False,,1904,TEGRAL SATIN CREME CA,
MEGA PLAST,2023-07-25,,1.0,kg,Tegral Satin Creme ca ,61.0,61.0,HARINA,CHOCOLATE,2023-07-24,False,,1905,TEGRAL SATIN CREME CA,
B. AURRERA,2023-07-26,,30.0,pz,huevo aurrera,52.5,1.75,HUEVO,,2023-07-24,False,,1906,HUEVO AURRERA,
CRAVIOTO,2023-07-28,166568,100.0,pz,alegria capacillo polka negro 100 pz,39.15,0.3915,CAPACILLOS,,2023-07-24,False,,1907,ALEGRIA CAPACILLO POLKA NEGRO 100 PZ,
CRAVIOTO,2023-07-28,166568,100.0,pz,alegria capacillo golosinas 100 pz,29.15,0.2915,CAPACILLOS,,2023-07-24,False,,1908,ALEGRIA CAPACILLO GOLOSINAS 100 PZ,
CRAVIOTO,2023-07-28,166568,50.0,pz,alegria capacillo met dorado 50 pz,43.5,0.87,CAPACILLOS,,2023-07-24,False,,1909,ALEGRIA CAPACILLO MET DORADO 50 PZ,
CRAVIOTO,2023-07-28,166568,25.0,pz,inix contenedor mantecadas 25 pz,179.32,7.1728,EMPAQUE,,2023-07-24,False,,1910,INIX CONTENEDOR MANTECADAS 25 PZ,
"DULCERIA Y MATERIAS PRIMAS ""EL GLOBO""",2023-07-29,,1.0,paq,minicacahuate,28.95,28.95,OTROS,,2023-07-24,False,,1911,MINICACAHUATE,
TIENDAS TRES B,2023-08-01,,2.0,paq,MariasDor,24.0,12.0,GALLETAS,,2023-07-31,False,,1912,MARIASDOR,
MEGA PLAST,2023-08-01,,2.0,pz,Queso philadelphia 190g,74.0,37.0,QUESO CREMA,,2023-07-31,False,,1913,QUESO PHILADELPHIA 190G,
MEGA PLAST,2023-08-01,,1.0,kg,chips chocolate semi,107.0,107.0,CHOCOLATE,,2023-07-31,False,,1914,CHIPS CHOCOLATE SEMI,
MEGA PLAST,2023-08-01,,1.0,pz,Crema para batir ambiante 1 lt,66.0,66.0,AMBIANTE,,2023-07-31,False,,1915,CREMA PARA BATIR AMBIANTE 1 LT,
MEGA PLAST,2023-08-01,,1.0,kg,Tegral Satin Creme ca ,61.0,61.0,HARINA,CHOCOLATE,2023-07-31,False,,1916,TEGRAL SATIN CREME CA,
